Date,Home_Team,Away_Team,Line,Over_Odds,Under_Odds,URL
2023-09-20,Hull,Leeds,10.0,1.825,1.975,https://www.totalcorner.com/stats/Hull-vs-Leeds/142706893
2023-09-20,Norwich,Leicester,10.5,1.825,1.975,https://www.totalcorner.com/stats/Norwich-vs-Leicester/142706904
2023-09-19,AC Milan,Newcastle,9.5,1.975,1.825,https://www.totalcorner.com/stats/AC-Milan-vs-Newcastle/143150910
2023-09-19,Man City,Crvena Zvezda,10.5,1.75,2.05,https://www.totalcorner.com/stats/Man-City-vs-Crvena-Zvezda/143150971
2023-09-19,Southampton,Ipswich,10.5,1.875,1.925,https://www.totalcorner.com/stats/Southampton-vs-Ipswich/142706885
2023-09-18,Nottm Forest,Burnley,10.0,1.925,1.875,https://www.totalcorner.com/stats/Nottm-Forest-vs-Burnley/142706838
2023-09-17,Bournemouth,Chelsea,10.0,1.875,1.925,https://www.totalcorner.com/stats/Bournemouth-vs-Chelsea/142706834
2023-09-17,Everton,Arsenal,10.0,1.775,2.025,https://www.totalcorner.com/stats/Everton-vs-Arsenal/142706830
2023-09-17,Millwall,Leeds,10.0,1.975,1.825,https://www.totalcorner.com/stats/Millwall-vs-Leeds/142706873
2023-09-16,West Ham,Man City,10.0,1.925,1.875,https://www.totalcorner.com/stats/West-Ham-vs-Man-City/142706827
2023-09-16,Norwich,Stoke,10.5,1.8,2.0,https://www.totalcorner.com/stats/Norwich-vs-Stoke/142706850
2023-09-16,Tottenham,Sheff Utd,10.0,1.775,2.025,https://www.totalcorner.com/stats/Tottenham-vs-Sheff-Utd/142706822
2023-09-16,Wolverhampton,Liverpool,10.0,1.825,1.975,https://www.totalcorner.com/stats/Wolverhampton-vs-Liverpool/142706802
2023-09-16,Newcastle,Brentford,10.5,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Brentford/142706836
2023-09-16,Fulham,Luton,10.0,1.925,1.875,https://www.totalcorner.com/stats/Fulham-vs-Luton/142706811
2023-09-16,Aston Villa,Crystal Palace,9.5,1.775,2.025,https://www.totalcorner.com/stats/Aston-Villa-vs-Crystal-Palace/142706806
2023-09-16,QPR,Sunderland,10.0,1.85,1.95,https://www.totalcorner.com/stats/QPR-vs-Sunderland/142706857
2023-09-16,Man Utd,Brighton,10.5,2.0,1.8,https://www.totalcorner.com/stats/Man-Utd-vs-Brighton/142706815
2023-09-15,Southampton,Leicester,10.5,1.875,1.925,https://www.totalcorner.com/stats/Southampton-vs-Leicester/142706842
2023-09-03,Arsenal,Man Utd,10.5,1.925,1.875,https://www.totalcorner.com/stats/Arsenal-vs-Man-Utd/142390536
2023-09-03,Crystal Palace,Wolverhampton,10.0,1.9,1.9,https://www.totalcorner.com/stats/Crystal-Palace-vs-Wolverhampton/142390525
2023-09-03,Liverpool,Aston Villa,10.5,1.975,1.825,https://www.totalcorner.com/stats/Liverpool-vs-Aston-Villa/142390532
2023-09-02,West Brom,Huddersfield,10.5,1.9,1.9,https://www.totalcorner.com/stats/West-Brom-vs-Huddersfield/142390624
2023-09-02,Leeds,Sheff Wed,9.5,1.825,1.975,https://www.totalcorner.com/stats/Leeds-vs-Sheff-Wed/142390598
2023-09-02,Brighton,Newcastle,10.5,1.9,1.9,https://www.totalcorner.com/stats/Brighton-vs-Newcastle/142390523
2023-09-02,Man City,Fulham,10.0,2.0,1.8,https://www.totalcorner.com/stats/Man-City-vs-Fulham/142390521
2023-09-02,Burnley,Tottenham,10.5,2.0,1.8,https://www.totalcorner.com/stats/Burnley-vs-Tottenham/142390517
2023-09-02,Brentford,Bournemouth,10.5,2.0,1.8,https://www.totalcorner.com/stats/Brentford-vs-Bournemouth/142390515
2023-09-02,Sunderland,Southampton,9.5,1.8,2.0,https://www.totalcorner.com/stats/Sunderland-vs-Southampton/142390587
2023-09-02,Leicester,Hull,10.0,1.8,2.0,https://www.totalcorner.com/stats/Leicester-vs-Hull/142390602
2023-09-02,Chelsea,Nottm Forest,10.5,1.9,1.9,https://www.totalcorner.com/stats/Chelsea-vs-Nottm-Forest/142390519
2023-09-02,Sheff Utd,Everton,10.0,1.85,1.95,https://www.totalcorner.com/stats/Sheff-Utd-vs-Everton/142390513
2023-09-01,Luton,West Ham,10.5,1.85,1.95,https://www.totalcorner.com/stats/Luton-vs-West-Ham/142390511
2023-08-31,Aston Villa,Hibernian,10.5,2.05,1.75,https://www.totalcorner.com/stats/Aston-Villa-vs-Hibernian/142548801
2023-08-30,Sheff Utd,Lincoln City,10.0,1.825,1.975,https://www.totalcorner.com/stats/Sheff-Utd-vs-Lincoln-City/142162004
2023-08-30,Nottm Forest,Burnley,9.5,1.95,1.85,https://www.totalcorner.com/stats/Nottm-Forest-vs-Burnley/142161991
2023-08-30,Doncaster,Everton,10.0,1.775,2.025,https://www.totalcorner.com/stats/Doncaster-vs-Everton/142161980
2023-08-30,Chelsea,AFC Wimbledon,10.5,1.925,1.875,https://www.totalcorner.com/stats/Chelsea-vs-AFC-Wimbledon/142162032
2023-08-29,Swansea,Bournemouth,10.0,2.0,1.8,https://www.totalcorner.com/stats/Swansea-vs-Bournemouth/142162014
2023-08-29,Plymouth,Crystal Palace,10.5,1.8,2.0,https://www.totalcorner.com/stats/Plymouth-vs-Crystal-Palace/142162006
2023-08-29,Wolverhampton,Blackpool,10.5,2.0,1.8,https://www.totalcorner.com/stats/Wolverhampton-vs-Blackpool/142161999
2023-08-29,Luton,Gillingham,9.5,1.825,1.975,https://www.totalcorner.com/stats/Luton-vs-Gillingham/142162012
2023-08-29,Newport County,Brentford,10.0,2.0,1.8,https://www.totalcorner.com/stats/Newport-County-vs-Brentford/142162027
2023-08-29,Fulham,Tottenham,10.5,2.0,1.8,https://www.totalcorner.com/stats/Fulham-vs-Tottenham/142162016
2023-08-29,Salford City,Leeds,9.5,2.0,1.8,https://www.totalcorner.com/stats/Salford-City-vs-Leeds/142161965
2023-08-29,Tranmere,Leicester,10.0,1.825,1.975,https://www.totalcorner.com/stats/Tranmere-vs-Leicester/142161967
2023-08-27,Burnley,Aston Villa,10.0,1.8,2.0,https://www.totalcorner.com/stats/Burnley-vs-Aston-Villa/142075763
2023-08-27,Newcastle,Liverpool,10.0,2.0,1.8,https://www.totalcorner.com/stats/Newcastle-vs-Liverpool/142075767
2023-08-27,Sheff Utd,Man City,9.5,1.85,1.95,https://www.totalcorner.com/stats/Sheff-Utd-vs-Man-City/142075765
2023-08-26,Rotherham,Leicester,10.5,1.95,1.85,https://www.totalcorner.com/stats/Rotherham-vs-Leicester/142390573
2023-08-26,Man Utd,Nottm Forest,10.5,1.85,1.95,https://www.totalcorner.com/stats/Man-Utd-vs-Nottm-Forest/142075759
2023-08-26,Brentford,Crystal Palace,10.0,1.95,1.85,https://www.totalcorner.com/stats/Brentford-vs-Crystal-Palace/142075755
2023-08-26,Arsenal,Fulham,10.0,1.9,1.9,https://www.totalcorner.com/stats/Arsenal-vs-Fulham/142075753
2023-08-26,Bournemouth,Tottenham,10.5,2.0,1.8,https://www.totalcorner.com/stats/Bournemouth-vs-Tottenham/142075749
2023-08-26,West Brom,Middlesbrough,10.5,1.95,1.85,https://www.totalcorner.com/stats/West-Brom-vs-Middlesbrough/142390578
2023-08-26,Everton,Wolverhampton,10.0,1.8,2.0,https://www.totalcorner.com/stats/Everton-vs-Wolverhampton/142075757
2023-08-26,Ipswich,Leeds,10.0,1.975,1.825,https://www.totalcorner.com/stats/Ipswich-vs-Leeds/142390564
2023-08-26,Brighton,West Ham,10.5,1.85,1.95,https://www.totalcorner.com/stats/Brighton-vs-West-Ham/142075761
2023-08-26,Southampton,QPR,11.0,1.875,1.925,https://www.totalcorner.com/stats/Southampton-vs-QPR/142390575
2023-08-25,Chelsea,Luton,10.5,1.9,1.9,https://www.totalcorner.com/stats/Chelsea-vs-Luton/142075743
2023-08-23,Hibernian,Aston Villa,10.0,1.9,1.9,https://www.totalcorner.com/stats/Hibernian-vs-Aston-Villa/142548530
2023-08-21,Crystal Palace,Arsenal,10.0,1.9,1.9,https://www.totalcorner.com/stats/Crystal-Palace-vs-Arsenal/141759628
2023-08-20,Aston Villa,Everton,10.0,1.8,2.0,https://www.totalcorner.com/stats/Aston-Villa-vs-Everton/141759618
2023-08-20,West Ham,Chelsea,10.0,1.85,1.95,https://www.totalcorner.com/stats/West-Ham-vs-Chelsea/141759622
2023-08-19,Tottenham,Man Utd,10.5,1.85,1.95,https://www.totalcorner.com/stats/Tottenham-vs-Man-Utd/141759613
2023-08-19,Leicester,Cardiff,9.5,1.85,1.95,https://www.totalcorner.com/stats/Leicester-vs-Cardiff/142075784
2023-08-19,Stoke,Watford,10.5,1.825,1.975,https://www.totalcorner.com/stats/Stoke-vs-Watford/142075798
2023-08-19,Liverpool,Bournemouth,10.5,1.9,1.9,https://www.totalcorner.com/stats/Liverpool-vs-Bournemouth/141759607
2023-08-19,Man City,Newcastle,10.0,1.85,1.95,https://www.totalcorner.com/stats/Man-City-vs-Newcastle/141759615
2023-08-19,Fulham,Brentford,10.0,2.0,1.8,https://www.totalcorner.com/stats/Fulham-vs-Brentford/141759604
2023-08-19,Plymouth,Southampton,10.0,1.95,1.85,https://www.totalcorner.com/stats/Plymouth-vs-Southampton/142075772
2023-08-19,Wolverhampton,Brighton,10.0,2.0,1.8,https://www.totalcorner.com/stats/Wolverhampton-vs-Brighton/141759610
2023-08-18,Leeds,West Brom,10.0,1.8,2.0,https://www.totalcorner.com/stats/Leeds-vs-West-Brom/142075769
2023-08-18,Nottm Forest,Sheff Utd,9.5,1.8,2.0,https://www.totalcorner.com/stats/Nottm-Forest-vs-Sheff-Utd/141759601
2023-08-16,Man City,Sevilla,9.0,2.0,1.8,https://www.totalcorner.com/stats/Man-City-vs-Sevilla/141043977
2023-08-14,Man Utd,Wolverhampton,10.5,1.85,1.95,https://www.totalcorner.com/stats/Man-Utd-vs-Wolverhampton/139381908
2023-08-13,Chelsea,Liverpool,10.0,1.85,1.95,https://www.totalcorner.com/stats/Chelsea-vs-Liverpool/139381904
2023-08-13,Brentford,Tottenham,10.5,1.9,1.9,https://www.totalcorner.com/stats/Brentford-vs-Tottenham/139381902
2023-08-12,Huddersfield,Leicester,10.0,1.95,1.85,https://www.totalcorner.com/stats/Huddersfield-vs-Leicester/139749599
2023-08-12,Everton,Fulham,10.0,1.75,2.05,https://www.totalcorner.com/stats/Everton-vs-Fulham/139381896
2023-08-12,Birmingham,Leeds,10.0,1.975,1.825,https://www.totalcorner.com/stats/Birmingham-vs-Leeds/139749576
2023-08-12,Newcastle,Aston Villa,10.5,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Aston-Villa/139381900
2023-08-12,Brighton,Luton,10.0,1.85,1.95,https://www.totalcorner.com/stats/Brighton-vs-Luton/139381894
2023-08-12,Arsenal,Nottm Forest,10.5,1.85,1.95,https://www.totalcorner.com/stats/Arsenal-vs-Nottm-Forest/139381889
2023-08-12,West Brom,Swansea,10.0,1.975,1.825,https://www.totalcorner.com/stats/West-Brom-vs-Swansea/139749597
2023-08-12,Bournemouth,West Ham,10.5,1.75,2.05,https://www.totalcorner.com/stats/Bournemouth-vs-West-Ham/139381892
2023-08-12,Southampton,Norwich,10.0,1.85,1.95,https://www.totalcorner.com/stats/Southampton-vs-Norwich/139749593
2023-08-12,Sheff Utd,Crystal Palace,10.5,1.8,2.0,https://www.totalcorner.com/stats/Sheff-Utd-vs-Crystal-Palace/139381898
2023-08-11,Burnley,Man City,9.5,1.8,2.0,https://www.totalcorner.com/stats/Burnley-vs-Man-City/139381887
2023-08-09,Leeds,Shrewsbury,9.5,1.875,1.925,https://www.totalcorner.com/stats/Leeds-vs-Shrewsbury/139761350
2023-08-09,Burton Albion,Leicester,10.0,1.8,2.0,https://www.totalcorner.com/stats/Burton-Albion-vs-Leicester/139761363
2023-08-08,Gillingham,Southampton,9.5,2.0,1.8,https://www.totalcorner.com/stats/Gillingham-vs-Southampton/139761034
2023-08-08,Stoke,West Brom,10.0,1.95,1.85,https://www.totalcorner.com/stats/Stoke-vs-West-Brom/139761342
2023-08-08,Barcelona,Tottenham,8.5,1.8,2.0,https://www.totalcorner.com/stats/Barcelona-vs-Tottenham/141926642
2023-08-07,Liverpool,Darmstadt,9.0,1.8,2.0,https://www.totalcorner.com/stats/Liverpool-vs-Darmstadt/141926637
2023-08-06,Leeds,Cardiff,10.0,2.0,1.8,https://www.totalcorner.com/stats/Leeds-vs-Cardiff/139749570
2023-08-06,Tottenham,Shakhtar Donetsk,8.5,1.8,2.0,https://www.totalcorner.com/stats/Tottenham-vs-Shakhtar-Donetsk/141868340
2023-08-06,Man City,Arsenal,8.5,1.9,1.9,https://www.totalcorner.com/stats/Man-City-vs-Arsenal/138813803
2023-08-06,Leicester,Coventry,10.0,1.85,1.95,https://www.totalcorner.com/stats/Leicester-vs-Coventry/139749565
2023-08-06,Brighton,Rayo Vallecano,8.5,1.85,1.95,https://www.totalcorner.com/stats/Brighton-vs-Rayo-Vallecano/141903311
2023-08-06,Arsenal,Man City,8.5,1.9,1.9,https://www.totalcorner.com/stats/Arsenal-vs-Man-City/141962293
2023-08-06,Newcastle,Villarreal,9.0,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Villarreal/141868356
2023-08-06,Man Utd,Athletic Bilbao,9.0,1.9,1.9,https://www.totalcorner.com/stats/Man-Utd-vs-Athletic-Bilbao/141868351
2023-08-05,Newcastle,Fiorentina,9.0,1.8,2.0,https://www.totalcorner.com/stats/Newcastle-vs-Fiorentina/141827534
2023-08-05,Wolverhampton,Rennes,8.5,1.95,1.85,https://www.totalcorner.com/stats/Wolverhampton-vs-Rennes/141863753
2023-08-05,Brentford,Lille,8.5,1.85,1.95,https://www.totalcorner.com/stats/Brentford-vs-Lille/141863704
2023-08-05,Crystal Palace,Lyon,9.0,1.8,2.0,https://www.totalcorner.com/stats/Crystal-Palace-vs-Lyon/141863707
2023-08-05,Man Utd,Lens,9.0,1.8,2.0,https://www.totalcorner.com/stats/Man-Utd-vs-Lens/141827531
2023-08-05,Fulham,TSG Hoffenheim,9.0,1.9,1.9,https://www.totalcorner.com/stats/Fulham-vs-TSG-Hoffenheim/141863716
2023-08-05,Valencia,Aston Villa,9.0,2.0,1.8,https://www.totalcorner.com/stats/Valencia-vs-Aston-Villa/141827538
2023-08-05,Bayer Leverkusen,West Ham,8.5,1.95,1.85,https://www.totalcorner.com/stats/Bayer-Leverkusen-vs-West-Ham/141863698
2023-08-05,Eintracht Frankfurt,Nottm Forest,8.5,1.725,2.075,https://www.totalcorner.com/stats/Eintracht-Frankfurt-vs-Nottm-Forest/141863709
2023-08-05,Everton,Sporting,9.5,2.0,1.8,https://www.totalcorner.com/stats/Everton-vs-Sporting/141863713
2023-08-04,Sheff Wed,Southampton,9.5,1.95,1.85,https://www.totalcorner.com/stats/Sheff-Wed-vs-Southampton/139749520
2023-08-03,Chelsea,Borussia Dortmund,9.0,1.9,1.9,https://www.totalcorner.com/stats/Chelsea-vs-Borussia-Dortmund/141676557
2023-08-03,Aston Villa,Lazio,8.5,2.0,1.8,https://www.totalcorner.com/stats/Aston-Villa-vs-Lazio/141800456
2023-08-02,Wolverhampton,Luton,9.0,2.0,1.8,https://www.totalcorner.com/stats/Wolverhampton-vs-Luton/141687369
2023-08-02,Arsenal,Monaco,9.5,1.8,2.0,https://www.totalcorner.com/stats/Arsenal-vs-Monaco/141218217
2023-08-02,Bayern Munich,Liverpool,8.5,1.7,2.1,https://www.totalcorner.com/stats/Bayern-Munich-vs-Liverpool/141684129
2023-07-31,Man Utd,Borussia Dortmund,9.0,1.75,2.05,https://www.totalcorner.com/stats/Man-Utd-vs-Borussia-Dortmund/141565257
2023-07-31,Crystal Palace,Sevilla,8.5,1.95,1.85,https://www.totalcorner.com/stats/Crystal-Palace-vs-Sevilla/141513074
2023-07-30,Aston Villa,Brentford,8.5,1.8,2.0,https://www.totalcorner.com/stats/Aston-Villa-vs-Brentford/141562832
2023-07-30,Liverpool,Leicester,9.0,2.0,1.8,https://www.totalcorner.com/stats/Liverpool-vs-Leicester/141493850
2023-07-30,PSV,Nottm Forest,9.0,2.0,1.8,https://www.totalcorner.com/stats/PSV-vs-Nottm-Forest/141493859
2023-07-30,Hearts,Leeds,9.5,1.95,1.85,https://www.totalcorner.com/stats/Hearts-vs-Leeds/141561075
2023-07-30,Chelsea,Fulham,9.0,2.0,1.8,https://www.totalcorner.com/stats/Chelsea-vs-Fulham/141562837
2023-07-30,Man City,Atletico Madrid,8.0,1.8,2.0,https://www.totalcorner.com/stats/Man-City-vs-Atletico-Madrid/141561073
2023-07-29,Brighton,Newcastle,9.0,1.9,1.9,https://www.totalcorner.com/stats/Brighton-vs-Newcastle/141461330
2023-07-29,Bournemouth,Atalanta,8.5,1.8,2.0,https://www.totalcorner.com/stats/Bournemouth-vs-Atalanta/141458010
2023-07-29,Stoke,Everton,9.0,1.9,1.9,https://www.totalcorner.com/stats/Stoke-vs-Everton/141513113
2023-07-29,Southampton,AZ,8.5,1.9,1.9,https://www.totalcorner.com/stats/Southampton-vs-AZ/141513054
2023-07-29,Celtic,Wolverhampton,9.0,1.9,1.9,https://www.totalcorner.com/stats/Celtic-vs-Wolverhampton/141513095
2023-07-29,Rennes,West Ham,8.5,1.85,1.95,https://www.totalcorner.com/stats/Rennes-vs-West-Ham/141513118
2023-07-27,Nottm Forest,Leeds,8.5,1.85,1.95,https://www.totalcorner.com/stats/Nottm-Forest-vs-Leeds/141411381
2023-07-27,Newcastle,Chelsea,9.0,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Chelsea/141319790
2023-07-27,Arsenal,Barcelona,8.5,1.95,1.85,https://www.totalcorner.com/stats/Arsenal-vs-Barcelona/141319795
2023-07-27,Fulham,Aston Villa,9.0,2.0,1.8,https://www.totalcorner.com/stats/Fulham-vs-Aston-Villa/141319787
2023-07-27,Real Madrid,Man Utd,8.5,1.85,1.95,https://www.totalcorner.com/stats/Real-Madrid-vs-Man-Utd/141319793
2023-07-26,Bayern Munich,Man City,9.0,1.75,2.05,https://www.totalcorner.com/stats/Bayern-Munich-vs-Man-City/141319781
2023-07-26,Brentford,Brighton,8.5,1.8,2.0,https://www.totalcorner.com/stats/Brentford-vs-Brighton/141319784
2023-07-26,Lion City Sailors FC,Tottenham,10.5,1.95,1.85,https://www.totalcorner.com/stats/Lion-City-Sailors-FC-vs-Tottenham/141357150
2023-07-25,FC Porto,Wolverhampton,8.5,1.775,2.025,https://www.totalcorner.com/stats/FC-Porto-vs-Wolverhampton/141325217
2023-07-25,Bolton,Everton,9.5,1.9,1.9,https://www.totalcorner.com/stats/Bolton-vs-Everton/141228063
2023-07-24,Newcastle,Aston Villa,9.0,1.8,2.0,https://www.totalcorner.com/stats/Newcastle-vs-Aston-Villa/141203576
2023-07-24,Greuther Furth,Liverpool,9.0,1.95,1.85,https://www.totalcorner.com/stats/Greuther-Furth-vs-Liverpool/141203578
2023-07-23,Leicester,Tottenham,9.0,1.9,1.9,https://www.totalcorner.com/stats/Leicester-vs-Tottenham/141146605
2023-07-23,Chelsea,Brighton,8.5,1.85,1.95,https://www.totalcorner.com/stats/Chelsea-vs-Brighton/141203573
2023-07-23,Fulham,Brentford,9.0,2.0,1.8,https://www.totalcorner.com/stats/Fulham-vs-Brentford/141146594
2023-07-23,Yokohama F-Marinos,Man City,8.5,1.85,1.95,https://www.totalcorner.com/stats/Yokohama-F-Marinos-vs-Man-City/141162466
2023-07-22,Arsenal,Man Utd,8.5,1.85,1.95,https://www.totalcorner.com/stats/Arsenal-vs-Man-Utd/141149800
2023-07-22,Wigan,Everton,8.5,1.85,1.95,https://www.totalcorner.com/stats/Wigan-vs-Everton/141075954
2023-07-22,Levante,Nottm Forest,8.5,1.85,1.95,https://www.totalcorner.com/stats/Levante-vs-Nottm-Forest/141125867
2023-07-22,Dag & Red,West Ham,9.0,1.9,1.9,https://www.totalcorner.com/stats/Dag-%26-Red-vs-West-Ham/141073931
2023-07-22,Reading,Southampton,8.5,1.8,2.0,https://www.totalcorner.com/stats/Reading-vs-Southampton/141096075
2023-07-20,Chelsea,Wrexham,9.0,1.775,2.025,https://www.totalcorner.com/stats/Chelsea-vs-Wrexham/140979708
2023-07-20,MLS All Stars,Arsenal,8.0,1.9,1.9,https://www.totalcorner.com/stats/MLS-All-Stars-vs-Arsenal/140979718
2023-07-19,Karlsruher SC,Liverpool,8.5,1.85,1.95,https://www.totalcorner.com/stats/Karlsruher-SC-vs-Liverpool/140975236
2023-07-19,Crawley Town,Crystal Palace,8.5,1.85,1.95,https://www.totalcorner.com/stats/Crawley-Town-vs-Crystal-Palace/140975264
2023-07-19,Man Utd,Lyon,8.5,1.85,1.95,https://www.totalcorner.com/stats/Man-Utd-vs-Lyon/140975251
2023-07-18,Rangers,Newcastle,9.5,2.0,1.8,https://www.totalcorner.com/stats/Rangers-vs-Newcastle/140930456
2023-07-18,Tottenham,West Ham,9.0,1.9,1.9,https://www.totalcorner.com/stats/Tottenham-vs-West-Ham/140930448
2023-07-16,Bournemouth,Maccabi Tel Aviv,8.5,1.8,2.0,https://www.totalcorner.com/stats/Bournemouth-vs-Maccabi-Tel-Aviv/140826640
2023-07-15,Notts County,Nottm Forest,10.0,2.0,1.8,https://www.totalcorner.com/stats/Notts-County-vs-Nottm-Forest/140766072
2023-07-15,Gateshead,Newcastle,10.5,2.0,1.8,https://www.totalcorner.com/stats/Gateshead-vs-Newcastle/140764422
2023-07-15,Walsall,Aston Villa,8.5,1.95,1.85,https://www.totalcorner.com/stats/Walsall-vs-Aston-Villa/140794658
2023-07-15,Northampton,Leicester,8.5,1.85,1.95,https://www.totalcorner.com/stats/Northampton-vs-Leicester/140766069
2023-07-15,Crystal Palace,Brondby,8.5,1.8,2.0,https://www.totalcorner.com/stats/Crystal-Palace-vs-Brondby/140871881
2023-07-15,Perth Glory,West Ham,9.5,1.8,2.0,https://www.totalcorner.com/stats/Perth-Glory-vs-West-Ham/140865403
2023-07-15,Goztepe,Southampton,10.5,2.0,1.8,https://www.totalcorner.com/stats/Goztepe-vs-Southampton/140813869
2023-07-14,Stade Nyonnais,Everton,9.5,1.85,1.95,https://www.totalcorner.com/stats/Stade-Nyonnais-vs-Everton/140741039
2023-07-13,Nurnberg,Arsenal,9.0,1.85,1.95,https://www.totalcorner.com/stats/Nurnberg-vs-Arsenal/140718302
2023-07-13,Hibernian,Bournemouth,9.5,2.0,1.8,https://www.totalcorner.com/stats/Hibernian-vs-Bournemouth/140718312
2023-07-12,Boreham Wood,Brentford,8.5,1.8,2.0,https://www.totalcorner.com/stats/Boreham-Wood-vs-Brentford/140641092
2023-07-11,Barnet,Crystal Palace,10.5,1.925,1.875,https://www.totalcorner.com/stats/Barnet-vs-Crystal-Palace/140601611
2023-07-10,Boreham Wood,West Ham,9.0,2.0,1.8,https://www.totalcorner.com/stats/Boreham-Wood-vs-West-Ham/140545659
2023-07-08,South Shields,Sunderland,8.5,1.925,1.875,https://www.totalcorner.com/stats/South-Shields-vs-Sunderland/140537592
2023-06-10,Man City,Inter Milan,9.5,2.0,1.8,https://www.totalcorner.com/stats/Man-City-vs-Inter-Milan/137890408
2023-06-07,Fiorentina,West Ham,9.5,1.95,1.85,https://www.totalcorner.com/stats/Fiorentina-vs-West-Ham/137944201
2023-06-03,Man City,Man Utd,9.5,1.8,2.0,https://www.totalcorner.com/stats/Man-City-vs-Man-Utd/136613567
2023-05-28,Brentford,Man City,9.0,1.775,2.025,https://www.totalcorner.com/stats/Brentford-vs-Man-City/137374791
2023-05-28,Aston Villa,Brighton,10.0,1.95,1.85,https://www.totalcorner.com/stats/Aston-Villa-vs-Brighton/137374787
2023-05-28,Man Utd,Fulham,10.5,1.9,1.9,https://www.totalcorner.com/stats/Man-Utd-vs-Fulham/137374813
2023-05-28,Leicester,West Ham,10.0,1.85,1.95,https://www.totalcorner.com/stats/Leicester-vs-West-Ham/137374811
2023-05-28,Southampton,Liverpool,9.5,1.85,1.95,https://www.totalcorner.com/stats/Southampton-vs-Liverpool/137374815
2023-05-28,Arsenal,Wolverhampton,10.0,1.9,1.9,https://www.totalcorner.com/stats/Arsenal-vs-Wolverhampton/137374781
2023-05-28,Chelsea,Newcastle,10.5,1.9,1.9,https://www.totalcorner.com/stats/Chelsea-vs-Newcastle/137374798
2023-05-28,Everton,Bournemouth,10.5,1.9,1.9,https://www.totalcorner.com/stats/Everton-vs-Bournemouth/137374806
2023-05-28,Crystal Palace,Nottm Forest,10.0,1.9,1.9,https://www.totalcorner.com/stats/Crystal-Palace-vs-Nottm-Forest/137374800
2023-05-28,Leeds,Tottenham,10.0,1.85,1.95,https://www.totalcorner.com/stats/Leeds-vs-Tottenham/137374809
2023-05-25,Man Utd,Chelsea,10.0,2.0,1.8,https://www.totalcorner.com/stats/Man-Utd-vs-Chelsea/137374774
2023-05-24,Brighton,Man City,9.0,1.85,1.95,https://www.totalcorner.com/stats/Brighton-vs-Man-City/137053904
2023-05-22,Newcastle,Leicester,10.5,1.95,1.85,https://www.totalcorner.com/stats/Newcastle-vs-Leicester/137053898
2023-05-21,West Ham,Leeds,10.0,2.0,1.8,https://www.totalcorner.com/stats/West-Ham-vs-Leeds/137053887
2023-05-21,Brighton,Southampton,10.5,1.8,2.0,https://www.totalcorner.com/stats/Brighton-vs-Southampton/137053889
2023-05-21,Man City,Chelsea,9.5,1.925,1.875,https://www.totalcorner.com/stats/Man-City-vs-Chelsea/137053895
2023-05-20,Nottm Forest,Arsenal,9.5,1.875,1.925,https://www.totalcorner.com/stats/Nottm-Forest-vs-Arsenal/137053884
2023-05-20,Liverpool,Aston Villa,10.0,1.95,1.85,https://www.totalcorner.com/stats/Liverpool-vs-Aston-Villa/137053880
2023-05-20,Fulham,Crystal Palace,9.5,1.85,1.95,https://www.totalcorner.com/stats/Fulham-vs-Crystal-Palace/137053878
2023-05-20,Tottenham,Brentford,10.0,1.875,1.925,https://www.totalcorner.com/stats/Tottenham-vs-Brentford/137053871
2023-05-20,Bournemouth,Man Utd,10.5,1.95,1.85,https://www.totalcorner.com/stats/Bournemouth-vs-Man-Utd/137053874
2023-05-20,Wolverhampton,Everton,10.0,1.85,1.95,https://www.totalcorner.com/stats/Wolverhampton-vs-Everton/137053882
2023-05-18,Newcastle,Brighton,10.0,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Brighton/137053868
2023-05-18,AZ,West Ham,9.5,1.95,1.85,https://www.totalcorner.com/stats/AZ-vs-West-Ham/136461872
2023-05-17,Man City,Real Madrid,10.0,1.75,2.05,https://www.totalcorner.com/stats/Man-City-vs-Real-Madrid/136407621
2023-05-15,Leicester,Liverpool,10.0,1.9,1.9,https://www.totalcorner.com/stats/Leicester-vs-Liverpool/136681242
2023-05-14,Brentford,West Ham,10.0,1.85,1.95,https://www.totalcorner.com/stats/Brentford-vs-West-Ham/136681231
2023-05-14,Everton,Man City,9.5,1.9,1.9,https://www.totalcorner.com/stats/Everton-vs-Man-City/136681234
2023-05-14,Arsenal,Brighton,10.0,1.95,1.85,https://www.totalcorner.com/stats/Arsenal-vs-Brighton/136681239
2023-05-13,Leeds,Newcastle,10.0,1.8,2.0,https://www.totalcorner.com/stats/Leeds-vs-Newcastle/136681205
2023-05-13,Crystal Palace,Bournemouth,10.0,1.9,1.9,https://www.totalcorner.com/stats/Crystal-Palace-vs-Bournemouth/136681219
2023-05-13,Chelsea,Nottm Forest,10.0,1.9,1.9,https://www.totalcorner.com/stats/Chelsea-vs-Nottm-Forest/136681210
2023-05-13,Man Utd,Wolverhampton,10.0,2.0,1.8,https://www.totalcorner.com/stats/Man-Utd-vs-Wolverhampton/136681222
